stage,race,points,length,profile,startlist_quality,year,season,Cluster,Distance_to_Centroid
stage-6,tirreno-adriatico,50,181000,3.0,1188,2012,Spring,0,1.893744072929244
stage-7,tirreno-adriatico,50,9300,1.0,1188,2012,Spring,2,1.784892273206487
stage-2,tirreno-adriatico,50,232000,1.0,1331,2013,Spring,0,2.202705691051447
stage-3,tirreno-adriatico,50,190000,2.0,1331,2013,Spring,0,1.9537172304607324
stage-4,tirreno-adriatico,50,173000,5.0,1331,2013,Spring,0,2.0544970111682987
stage-5,tirreno-adriatico,50,230000,5.0,1331,2013,Spring,0,2.1898471454282906
stage-6,tirreno-adriatico,50,209000,2.0,1331,2013,Spring,0,2.003645719189726
stage-7,tirreno-adriatico,50,9200,1.0,1331,2013,Spring,2,1.9814173977831024
stage-2,tirreno-adriatico,50,166000,2.0,1269,2014,Spring,0,1.873359101153889
stage-3,tirreno-adriatico,50,210000,3.0,1269,2014,Spring,0,2.035820125690406
stage-4,tirreno-adriatico,50,244000,5.0,1269,2014,Spring,0,2.1975766622653654
stage-5,tirreno-adriatico,50,192000,5.0,1269,2014,Spring,0,1.9724474577622848
stage-6,tirreno-adriatico,50,189000,1.0,1269,2014,Spring,0,1.9811016883166175
stage-7,tirreno-adriatico,50,9100,1.0,1269,2014,Spring,2,1.9123381625428972
stage-1,tirreno-adriatico,50,5400,1.0,1017,2015,Spring,2,1.6792107906273175
stage-2,tirreno-adriatico,50,153000,1.0,1017,2015,Spring,0,1.794735362210293
stage-3,tirreno-adriatico,50,203000,2.0,1017,2015,Spring,0,1.6434200276385704
stage-4,tirreno-adriatico,50,226000,2.0,1017,2015,Spring,0,1.756299282207959
stage-5,tirreno-adriatico,50,196900,5.0,1017,2015,Spring,0,1.7480476853741402
stage-6,tirreno-adriatico,50,210000,2.0,1017,2015,Spring,0,1.6783746967426045
stage-7,tirreno-adriatico,50,10000,1.0,1017,2015,Spring,2,1.7107703298281076
stage-2,tirreno-adriatico,50,207000,2.0,1133,2016,Spring,0,1.7529023698927675
stage-3,tirreno-adriatico,50,176000,2.0,1133,2016,Spring,0,1.7132210071119784
stage-4,tirreno-adriatico,50,222000,2.0,1133,2016,Spring,0,1.8263937288898069
stage-6,tirreno-adriatico,50,210000,3.0,1133,2016,Spring,0,1.9090252125081821
stage-7,tirreno-adriatico,50,10050,1.0,1133,2016,Spring,2,1.8100779105986164
stage-2,tirreno-adriatico,50,229000,3.0,1036,2017,Spring,0,1.9377341660161118
stage-3,tirreno-adriatico,50,204000,1.0,1036,2017,Spring,0,1.8070898214224975
stage-4,tirreno-adriatico,50,171000,5.0,1036,2017,Spring,0,1.7734649274601473
stage-5,tirreno-adriatico,50,209000,3.0,1036,2017,Spring,0,1.8455802022236456
stage-6,tirreno-adriatico,50,168000,2.0,1036,2017,Spring,0,1.671639186936442
stage-7,tirreno-adriatico,50,10050,1.0,1036,2017,Spring,2,1.7759243398119158
stage-2,tirreno-adriatico,50,167000,1.0,1196,2018,Spring,0,1.938944788236522
stage-3,tirreno-adriatico,50,239000,3.0,1196,2018,Spring,0,2.1447346607819147
stage-4,tirreno-adriatico,50,219000,5.0,1196,2018,Spring,0,2.007669820828028
stage-5,tirreno-adriatico,50,178000,3.0,1196,2018,Spring,0,1.94826423113496
stage-6,tirreno-adriatico,50,153000,2.0,1196,2018,Spring,0,1.8784601707677984
stage-7,tirreno-adriatico,50,10050,1.0,1196,2018,Spring,2,1.9292343612521357
stage-2,tirreno-adriatico,50,195000,3.0,1067,2019,Spring,0,1.8580528421016036
stage-3,tirreno-adriatico,50,226000,2.0,1067,2019,Spring,0,1.849513661201403
stage-4,tirreno-adriatico,50,221000,2.0,1067,2019,Spring,0,1.8220480842213223
stage-5,tirreno-adriatico,50,180000,3.0,1067,2019,Spring,0,1.8541278069987739
stage-6,tirreno-adriatico,50,195000,2.0,1067,2019,Spring,0,1.7325379413744268
stage-7,tirreno-adriatico,50,10100,1.0,1067,2019,Spring,2,1.8617950398595966
stage-1,tirreno-adriatico,50,133000,2.0,687,2020,Fall,5,2.1770669844302826
stage-2,tirreno-adriatico,50,201000,2.0,687,2020,Fall,5,2.108022764902554
stage-3,tirreno-adriatico,50,217000,3.0,687,2020,Fall,5,2.2364106749214288
stage-4,tirreno-adriatico,50,194000,4.0,687,2020,Fall,5,2.1767583707010325
stage-5,tirreno-adriatico,50,202000,5.0,687,2020,Fall,5,2.076221617197198
stage-6,tirreno-adriatico,50,171000,2.0,687,2020,Fall,5,2.0654611278754973
stage-7,tirreno-adriatico,50,181000,3.0,687,2020,Fall,5,2.1286204143168246
stage-8,tirreno-adriatico,50,10100,1.0,687,2020,Fall,2,2.149295572502359
stage-1,tirreno-adriatico,50,156000,1.0,1108,2021,Spring,0,1.9750733378848657
stage-2,tirreno-adriatico,50,202000,3.0,1108,2021,Spring,0,1.9557262025615243
stage-3,tirreno-adriatico,50,219000,3.0,1108,2021,Spring,0,2.0203567697369467
stage-4,tirreno-adriatico,50,148000,5.0,1108,2021,Spring,0,1.984429284772145
stage-5,tirreno-adriatico,50,205000,3.0,1108,2021,Spring,0,1.9709049142700474
stage-6,tirreno-adriatico,50,169000,1.0,1108,2021,Spring,0,1.935134575609402
stage-7,tirreno-adriatico,50,10100,1.0,1108,2021,Spring,2,1.9683853760836574
stage-1,tirreno-adriatico,50,13900,1.0,1059,2022,Spring,2,1.9394104407037467
stage-2,tirreno-adriatico,50,219000,2.0,1059,2022,Spring,0,1.8892309628704476
stage-3,tirreno-adriatico,50,170000,2.0,1059,2022,Spring,0,1.8084678789846298
stage-4,tirreno-adriatico,50,202000,3.0,1059,2022,Spring,0,1.9570780140717825
stage-5,tirreno-adriatico,50,155000,3.0,1059,2022,Spring,0,1.9815226928175442
stage-6,tirreno-adriatico,50,215000,5.0,1059,2022,Spring,0,1.9832113470202999
stage-7,tirreno-adriatico,50,159000,2.0,1059,2022,Spring,0,1.8530438519538182
stage-1,tirreno-adriatico,50,11500,1.0,1044,2023,Spring,2,1.984508216408848
stage-2,tirreno-adriatico,50,210000,2.0,1044,2023,Spring,0,1.8768732709475622
stage-3,tirreno-adriatico,50,216000,2.0,1044,2023,Spring,0,1.904791306747043
stage-4,tirreno-adriatico,50,218000,3.0,1044,2023,Spring,0,2.039428252874615
stage-5,tirreno-adriatico,50,165600,5.0,1044,2023,Spring,0,1.9531096103245056
stage-6,tirreno-adriatico,50,193000,3.0,1044,2023,Spring,0,1.9713074472469272
stage-7,tirreno-adriatico,50,154000,1.0,1044,2023,Spring,0,2.007202099591218
prologue,tour-de-france,100,5200,1.0,1241,1978,Summer,1,2.0431883415263794
stage-10,tour-de-france,100,192000,2.0,1241,1978,Summer,7,1.970581864370858
stage-11,tour-de-france,100,161000,5.0,1241,1978,Summer,7,2.0738346104943157
stage-12b,tour-de-france,100,96000,1.0,1241,1978,Summer,1,2.2201673189853848
stage-13,tour-de-france,100,221000,5.0,1241,1978,Summer,7,1.995049168587289
stage-14,tour-de-france,100,52000,5.0,1241,1978,Summer,1,2.2548136778983485
stage-15,tour-de-france,100,196000,4.0,1241,1978,Summer,7,2.0167358725710347
stage-16,tour-de-france,100,240500,5.0,1241,1978,Summer,7,2.0693556686822245
stage-17,tour-de-france,100,225000,4.0,1241,1978,Summer,7,2.048668060654741
stage-18,tour-de-france,100,137000,3.0,1241,1978,Summer,7,2.2840342968591405
stage-19,tour-de-france,100,182000,2.0,1241,1978,Summer,7,1.9981819398809078
stage-1a,tour-de-france,100,135000,1.0,1241,1978,Summer,7,2.1257569964852934
stage-1b,tour-de-france,100,100000,1.0,1241,1978,Summer,1,2.2453887258043475
stage-2,tour-de-france,100,199000,1.0,1241,1978,Summer,7,1.825820576195245
stage-20,tour-de-france,100,72000,2.0,1241,1978,Summer,1,2.2286846482455864
stage-21,tour-de-france,100,207000,1.0,1241,1978,Summer,7,1.831961624083675
stage-22,tour-de-france,100,162000,1.0,1241,1978,Summer,7,1.9369415893892357
stage-3,tour-de-france,100,244000,3.0,1241,1978,Summer,7,2.1511095949088266
stage-5,tour-de-france,100,244000,1.0,1241,1978,Summer,7,1.942644936149568
stage-6,tour-de-france,100,162000,1.0,1241,1978,Summer,7,1.924739541303584
stage-7,tour-de-france,100,242000,1.0,1241,1978,Summer,7,1.9317125903547716
stage-8,tour-de-france,100,59300,1.0,1241,1978,Summer,1,2.0503668257381484
stage-9,tour-de-france,100,233000,1.0,1241,1978,Summer,7,1.892559586137458
prologue,tour-de-france,100,5000,1.0,1381,1979,Summer,1,1.823351566117642
stage-1,tour-de-france,100,225000,4.0,1381,1979,Summer,7,1.8453946630491762
stage-10,tour-de-france,100,124000,2.0,1381,1979,Summer,7,2.1350182843668937
stage-11,tour-de-france,100,33400,1.0,1381,1979,Summer,1,1.8207755250683622
stage-12,tour-de-france,100,193000,1.0,1381,1979,Summer,7,1.5879847127607674
stage-13,tour-de-france,100,202000,5.0,1381,1979,Summer,7,1.7490302837512846
stage-14,tour-de-france,100,248000,2.0,1381,1979,Summer,7,1.8978718242111494
stage-15,tour-de-france,100,55500,5.0,1381,1979,Summer,1,2.061597488866343
stage-16,tour-de-france,100,201000,5.0,1381,1979,Summer,7,1.7519977640377542
stage-17,tour-de-france,100,166500,5.0,1381,1979,Summer,7,1.833644851945961
stage-18,tour-de-france,100,119000,5.0,1381,1979,Summer,7,2.1892101644471533
stage-19,tour-de-france,100,162000,2.0,1381,1979,Summer,7,1.862266566179661
stage-2,tour-de-france,100,23900,5.0,1381,1979,Summer,1,2.0797823021683772
stage-20,tour-de-france,100,240000,2.0,1381,1979,Summer,7,1.8572479420570043
