,_url,points,length,climb_total,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url,min_age_by_url
2051,vuelta-a-espana/2019/stage-17,80,219600,2395,3,798,2019,Fall,393.28125,27.5078125,22
2052,vuelta-a-espana/2019/stage-19,80,165200,1771,3,798,2019,Fall,393.28125,27.5078125,22
2053,vuelta-a-espana/2019/stage-6,80,198900,3294,3,798,2019,Summer,393.28125,27.5078125,22
2054,vuelta-a-espana/2020/stage-10,80,185000,2302,3,692,2020,Fall,393.28125,27.5078125,22
2056,vuelta-a-espana/2020/stage-14,80,204700,3057,3,692,2020,Fall,393.28125,27.5078125,22
2057,vuelta-a-espana/2020/stage-5,80,184400,3407,3,692,2020,Fall,393.28125,27.5078125,22
2058,vuelta-a-espana/2021/stage-11,80,133600,2647,3,1023,2021,Summer,393.28125,27.5078125,22
2059,vuelta-a-espana/2021/stage-20,80,202200,4214,3,1023,2021,Fall,393.28125,27.5078125,22
2060,vuelta-a-espana/2021/stage-4,80,163900,1534,3,1023,2021,Summer,393.28125,27.5078125,22
2061,vuelta-a-espana/2021/stage-6,80,158300,902,3,1023,2021,Summer,393.28125,27.5078125,22
2062,vuelta-a-espana/2022/stage-4,80,152500,2319,3,968,2022,Summer,393.28125,27.5078125,22
2064,world-championship/1998/result,350,258000,2355,3,1133,1998,Fall,710.7865168539325,29.286516853932586,21
2065,world-championship/1999/result,350,260000,3857,3,1355,1999,Fall,710.7865168539325,29.286516853932586,21
2071,dauphine/2017/stage-6,50,145500,2592,4,1024,2017,Summer,38.45161290322581,29.76129032258065,22
2085,giro-d-italia/2001/stage-20,80,181000,3331,4,920,2001,Summer,1140.9634146341464,29.73780487804878,21
2088,giro-d-italia/2004/stage-19,80,122000,3428,4,621,2004,Spring,991.8343949044586,28.146496815286625,22
2089,giro-d-italia/2005/stage-12,80,178000,2120,4,929,2005,Spring,991.8343949044586,28.146496815286625,22
2090,giro-d-italia/2005/stage-14,80,210000,5889,4,929,2005,Spring,991.8343949044586,28.146496815286625,22
2091,giro-d-italia/2006/stage-12,80,218000,2766,4,997,2006,Spring,991.8343949044586,28.146496815286625,22
2092,giro-d-italia/2006/stage-13,80,223000,3455,4,997,2006,Spring,991.8343949044586,28.146496815286625,22
2093,giro-d-italia/2006/stage-17,80,210000,3033,4,997,2006,Spring,991.8343949044586,28.146496815286625,22
2094,giro-d-italia/2006/stage-19,80,211000,5411,4,997,2006,Spring,991.8343949044586,28.146496815286625,22
2095,giro-d-italia/2007/stage-12,80,163000,3864,4,844,2007,Spring,991.8343949044586,28.146496815286625,22
2096,giro-d-italia/2007/stage-14,80,192000,3633,4,844,2007,Spring,991.8343949044586,28.146496815286625,22
2097,giro-d-italia/2007/stage-19,80,178000,2710,4,844,2007,Summer,991.8343949044586,28.146496815286625,22
2098,giro-d-italia/2007/stage-6,80,179000,3660,4,844,2007,Spring,991.8343949044586,28.146496815286625,22
2099,giro-d-italia/2008/stage-11,80,199000,4320,4,1058,2008,Spring,991.8343949044586,28.146496815286625,22
2100,giro-d-italia/2008/stage-20,80,232000,4900,4,1058,2008,Spring,991.8343949044586,28.146496815286625,22
2101,giro-d-italia/2009/stage-10,35,250000,4215,4,975,2009,Spring,991.8343949044586,28.146496815286625,22
2102,giro-d-italia/2009/stage-6,80,242000,3252,4,975,2009,Spring,991.8343949044586,28.146496815286625,22
2103,giro-d-italia/2009/stage-8,80,208000,3042,4,975,2009,Spring,991.8343949044586,28.146496815286625,22
2104,giro-d-italia/2010/stage-14,80,205000,2214,4,878,2010,Spring,991.8343949044586,28.146496815286625,22
2105,giro-d-italia/2012/stage-17,80,186000,5317,4,886,2012,Spring,573.5833333333334,27.3125,21
2106,giro-d-italia/2015/stage-18,80,170000,2195,4,861,2015,Spring,573.5833333333334,27.3125,21
2107,giro-d-italia/2015/stage-3,80,136000,2797,4,861,2015,Spring,573.5833333333334,27.3125,21
2108,giro-d-italia/2015/stage-9,80,224000,4264,4,861,2015,Spring,204.0530973451328,28.283185840707965,20
2109,giro-d-italia/2016/stage-13,80,170000,3669,4,933,2016,Spring,204.0530973451328,28.283185840707965,20
2110,giro-d-italia/2016/stage-14,80,210000,6001,4,933,2016,Spring,204.0530973451328,28.283185840707965,20
2111,giro-d-italia/2016/stage-16,80,132000,2737,4,933,2016,Spring,204.0530973451328,28.283185840707965,20
2112,giro-d-italia/2017/stage-11,80,161000,3912,4,881,2017,Spring,204.0530973451328,28.283185840707965,20
2113,giro-d-italia/2017/stage-16,80,222000,5845,4,881,2017,Spring,204.0530973451328,28.283185840707965,20
2114,giro-d-italia/2017/stage-17,80,219000,4576,4,881,2017,Spring,204.0530973451328,28.283185840707965,20
2115,giro-d-italia/2017/stage-20,80,190000,3721,4,881,2017,Spring,204.0530973451328,28.283185840707965,20
2116,giro-d-italia/2018/stage-15,80,176000,4112,4,838,2018,Spring,204.0530973451328,28.283185840707965,20
2117,giro-d-italia/2019/stage-12,80,158000,1918,4,896,2019,Spring,204.0530973451328,28.283185840707965,20
2118,giro-d-italia/2019/stage-14,80,131000,4187,4,896,2019,Spring,204.0530973451328,28.283185840707965,20
2119,giro-d-italia/2019/stage-16,80,194000,5207,4,896,2019,Spring,204.0530973451328,28.283185840707965,20
2120,giro-d-italia/2020/stage-18,80,207000,5848,4,765,2020,Fall,204.0530973451328,28.283185840707965,20
2121,giro-d-italia/2020/stage-4,80,140000,1791,4,765,2020,Fall,204.0530973451328,28.283185840707965,20
2122,giro-d-italia/2020/stage-5,80,225000,4705,4,765,2020,Fall,204.0530973451328,28.283185840707965,20
2125,giro-d-italia/2022/stage-16,80,202000,5268,4,817,2022,Spring,111.85,27.6,22
2126,giro-d-italia/2022/stage-17,80,168000,3950,4,817,2022,Spring,111.85,27.6,22
2130,il-lombardia/2000/result,275,258000,4103,4,1123,2000,Fall,791.2666666666667,28.17037037037037,20
2131,il-lombardia/2016/result,275,240000,5236,4,1191,2016,Fall,791.2666666666667,28.17037037037037,20
2133,itzulia-basque-country/2012/stage-4,50,151000,3043,4,928,2012,Spring,306.3333333333333,27.133333333333333,22
2134,itzulia-basque-country/2013/stage-1,50,156500,2729,4,927,2013,Spring,306.3333333333333,27.133333333333333,22
2135,itzulia-basque-country/2013/stage-5,50,166100,3715,4,927,2013,Spring,306.3333333333333,27.133333333333333,22
2137,itzulia-basque-country/2017/stage-3,50,160500,2540,4,811,2017,Spring,1147.9289940828403,28.39644970414201,19
2139,itzulia-basque-country/2018/stage-1,50,162100,2820,4,824,2018,Spring,1147.9289940828403,28.39644970414201,19
2140,itzulia-basque-country/2018/stage-2,50,166700,3232,4,824,2018,Spring,1147.9289940828403,28.39644970414201,19
2141,itzulia-basque-country/2018/stage-3,50,184800,2988,4,824,2018,Spring,1147.9289940828403,28.39644970414201,19
2142,itzulia-basque-country/2018/stage-5,50,164700,2269,4,824,2018,Spring,1147.9289940828403,28.39644970414201,19
2145,paris-nice/2013/stage-6,50,220000,3210,4,917,2013,Spring,150.1011235955056,29.60674157303371,21
2146,paris-nice/2015/stage-6,50,181500,3591,4,1225,2015,Spring,150.1011235955056,29.60674157303371,21
2147,paris-nice/2016/stage-5,50,198000,3089,4,1109,2016,Spring,150.1011235955056,29.60674157303371,21
2148,paris-nice/2016/stage-7,50,141000,2728,4,1109,2016,Spring,150.1011235955056,29.60674157303371,21
2150,paris-nice/2017/stage-8,50,115500,2292,4,1158,2017,Spring,150.1011235955056,29.60674157303371,21
2151,paris-nice/2018/stage-5,50,163500,2611,4,936,2018,Spring,150.1011235955056,29.60674157303371,21
2152,paris-nice/2018/stage-6,50,198000,3189,4,936,2018,Spring,150.1011235955056,29.60674157303371,21
2153,paris-nice/2018/stage-8,50,110000,2165,4,936,2018,Spring,150.1011235955056,29.60674157303371,21
2155,paris-nice/2019/stage-8,50,110000,2165,4,1099,2019,Spring,150.1011235955056,29.60674157303371,21
2157,paris-nice/2020/stage-6,50,161500,2895,4,1082,2020,Spring,150.1011235955056,29.60674157303371,21
2158,paris-nice/2022/stage-5,50,188800,3408,4,1182,2022,Spring,150.1011235955056,29.60674157303371,21
2159,paris-nice/2022/stage-8,50,115600,2436,4,1182,2022,Spring,150.1011235955056,29.60674157303371,21
2160,tirreno-adriatico/2010/stage-5,50,216000,3210,4,1176,2010,Spring,624.3539823008849,27.663716814159294,23
2164,tour-de-france/1979/stage-3,100,180000,3500,4,1381,1979,Summer,399.67763157894734,28.375,20
2165,tour-de-france/1980/stage-13,100,200000,5500,4,1224,1980,Summer,399.67763157894734,28.375,20
2168,tour-de-france/1981/stage-15,100,231000,4000,4,1362,1981,Summer,399.67763157894734,28.375,20
2169,tour-de-france/1981/stage-16,100,199500,5000,4,1362,1981,Summer,399.67763157894734,28.375,20
2172,tour-de-france/1983/stage-10,100,201000,5500,4,1269,1983,Summer,399.67763157894734,28.375,20
2173,tour-de-france/1983/stage-14,100,149000,2500,4,1269,1983,Summer,399.67763157894734,28.375,20
2175,tour-de-france/1984/stage-19,100,186000,5500,4,1632,1984,Summer,399.67763157894734,28.375,20
2176,tour-de-france/1985/stage-14,100,179000,3000,4,1470,1985,Summer,399.67763157894734,28.375,20
2177,tour-de-france/1985/stage-15,100,237500,4000,4,1470,1985,Summer,399.67763157894734,28.375,20
2180,tour-de-france/1986/stage-19,100,179500,3000,4,1872,1986,Summer,211.6875,28.232142857142858,20
2182,tour-de-france/1987/stage-19,100,185000,4842,4,1812,1987,Summer,211.6875,28.232142857142858,20
2183,tour-de-france/1987/stage-22,100,186000,5500,4,1812,1987,Summer,211.6875,28.232142857142858,20
2192,tour-de-france/1994/stage-18,100,174500,4500,4,1731,1994,Summer,869.4640522875817,27.830065359477125,23
2196,tour-de-france/1999/stage-16,100,192000,4500,4,1255,1999,Summer,869.4640522875817,27.830065359477125,23
2197,tour-de-france/2000/stage-16,100,196000,4992,4,1437,2000,Summer,869.4640522875817,27.830065359477125,23
2198,tour-de-france/2002/stage-17,100,142000,4000,4,1489,2002,Summer,58.7,27.6,22
2199,tour-de-france/2003/stage-14,100,191500,5000,4,1688,2003,Summer,511.6513157894737,28.25657894736842,20
2200,tour-de-france/2003/stage-16,100,197500,4000,4,1688,2003,Summer,511.6513157894737,28.25657894736842,20
2201,tour-de-france/2003/stage-7,100,230500,4500,4,1688,2003,Summer,511.6513157894737,28.25657894736842,20
2202,tour-de-france/2003/stage-9,100,184500,4500,4,1688,2003,Summer,511.6513157894737,28.25657894736842,20
2203,tour-de-france/2004/stage-17,70,204500,6000,4,1555,2004,Summer,511.6513157894737,28.25657894736842,20
2204,tour-de-france/2005/stage-11,100,173000,4280,4,1535,2005,Summer,511.6513157894737,28.25657894736842,20
2205,tour-de-france/2005/stage-12,100,187000,3021,4,1535,2005,Summer,511.6513157894737,28.25657894736842,20
2206,tour-de-france/2005/stage-16,100,181000,3560,4,1535,2005,Summer,511.6513157894737,28.25657894736842,20
2207,tour-de-france/2005/stage-8,100,231000,2493,4,1535,2005,Summer,511.6513157894737,28.25657894736842,20
2208,tour-de-france/2005/stage-9,100,171000,2805,4,1535,2005,Summer,511.6513157894737,28.25657894736842,20
2209,tour-de-france/2007/stage-12,100,178500,2337,4,1612,2007,Summer,511.6513157894737,28.25657894736842,20
2210,tour-de-france/2007/stage-15,100,196000,5445,4,1612,2007,Summer,511.6513157894737,28.25657894736842,20
2211,tour-de-france/2007/stage-7,100,197500,3250,4,1612,2007,Summer,511.6513157894737,28.25657894736842,20
2212,tour-de-france/2007/stage-9,100,159500,3458,4,1612,2007,Summer,511.6513157894737,28.25657894736842,20
2213,tour-de-france/2008/stage-11,100,167500,2863,4,1520,2008,Summer,511.6513157894737,28.25657894736842,20
2214,tour-de-france/2008/stage-16,100,157000,4174,4,1520,2008,Summer,511.6513157894737,28.25657894736842,20
2215,tour-de-france/2008/stage-18,100,196500,1905,4,1520,2008,Summer,511.6513157894737,28.25657894736842,20
2216,tour-de-france/2008/stage-7,100,159000,2431,4,1520,2008,Summer,511.6513157894737,28.25657894736842,20
2217,tour-de-france/2008/stage-9,100,224000,3778,4,1520,2008,Summer,511.6513157894737,28.25657894736842,20
2218,tour-de-france/2009/stage-13,100,200000,3019,4,1557,2009,Summer,511.6513157894737,28.25657894736842,20
2219,tour-de-france/2009/stage-16,100,159000,3895,4,1557,2009,Summer,511.6513157894737,28.25657894736842,20
2220,tour-de-france/2009/stage-17,100,169500,4781,4,1557,2009,Summer,511.6513157894737,28.25657894736842,20
2221,tour-de-france/2009/stage-19,100,178000,1891,4,1557,2009,Summer,511.6513157894737,28.25657894736842,20
2222,tour-de-france/2009/stage-8,100,176500,3582,4,1557,2009,Summer,511.6513157894737,28.25657894736842,20
2223,tour-de-france/2009/stage-9,100,160500,2915,4,1557,2009,Summer,511.6513157894737,28.25657894736842,20
2224,tour-de-france/2010/stage-15,100,187500,3542,4,1685,2010,Summer,511.6513157894737,28.25657894736842,20
2225,tour-de-france/2010/stage-16,100,199500,4721,4,1685,2010,Summer,511.6513157894737,28.25657894736842,20
2226,tour-de-france/2010/stage-9,100,204500,5144,4,1685,2010,Summer,511.6513157894737,28.25657894736842,20
2227,tour-de-france/2011/stage-13,100,152500,2605,4,1713,2011,Summer,511.6513157894737,28.25657894736842,20
2228,tour-de-france/2011/stage-16,100,162500,2372,4,1713,2011,Summer,511.6513157894737,28.25657894736842,20
2229,tour-de-france/2011/stage-17,100,179000,3193,4,1713,2011,Summer,511.6513157894737,28.25657894736842,20
2243,tour-de-france/2016/stage-10,100,197000,2432,4,1758,2016,Summer,19.902857142857144,29.708571428571428,21
2244,tour-de-france/2016/stage-15,100,159000,4386,4,1758,2016,Summer,19.902857142857144,29.708571428571428,21
2247,tour-de-france/2016/stage-7,100,162500,2578,4,1758,2016,Summer,19.902857142857144,29.708571428571428,21
2248,tour-de-france/2016/stage-8,100,184000,4597,4,1758,2016,Summer,19.902857142857144,29.708571428571428,21
2250,tour-de-france/2017/stage-17,100,183000,5064,4,1791,2017,Summer,19.902857142857144,29.708571428571428,21
2251,tour-de-france/2017/stage-8,100,187500,3591,4,1791,2017,Summer,19.902857142857144,29.708571428571428,21
2252,tour-de-france/2017/stage-9,100,181500,4696,4,1791,2017,Summer,19.902857142857144,29.708571428571428,21
2253,tour-de-france/2018/stage-10,100,158500,4254,4,1689,2018,Summer,19.902857142857144,29.708571428571428,21
2255,tour-de-france/2018/stage-16,100,218000,3521,4,1689,2018,Summer,19.902857142857144,29.708571428571428,21
2256,tour-de-france/2018/stage-19,100,200500,5046,4,1689,2018,Summer,19.902857142857144,29.708571428571428,21
2257,tour-de-france/2019/stage-12,100,209500,3088,4,1699,2019,Summer,19.902857142857144,29.708571428571428,21
2258,tour-de-france/2019/stage-18,100,208000,5215,4,1699,2019,Summer,19.902857142857144,29.708571428571428,21
2259,tour-de-france/2021/stage-11,100,198900,4671,4,1646,2021,Summer,19.902857142857144,29.708571428571428,21
2260,tour-de-france/2021/stage-14,100,183700,2877,4,1646,2021,Summer,19.902857142857144,29.708571428571428,21
2261,tour-de-france/2021/stage-15,100,191300,4572,4,1646,2021,Summer,19.902857142857144,29.708571428571428,21
2262,tour-de-france/2021/stage-16,100,169000,3260,4,1646,2021,Summer,19.902857142857144,29.708571428571428,21
2263,tour-de-france/2021/stage-8,100,150800,3557,4,1646,2021,Summer,19.902857142857144,29.708571428571428,21
2266,tour-de-france/2023/stage-17,100,165700,5399,4,1584,2023,Summer,19.902857142857144,29.708571428571428,21
2268,tour-de-france/2023/stage-5,100,162700,3652,4,1584,2023,Summer,19.902857142857144,29.708571428571428,21
2269,tour-de-romandie/2012/stage-2,50,149100,2459,4,727,2012,Spring,10.025974025974026,29.5974025974026,22
2270,tour-de-romandie/2012/stage-3,50,157600,2352,4,727,2012,Spring,10.025974025974026,29.5974025974026,22
2271,tour-de-romandie/2012/stage-4,50,184000,2875,4,727,2012,Spring,10.025974025974026,29.5974025974026,22
2272,tour-de-romandie/2013/stage-1,50,176400,2297,4,956,2013,Spring,10.025974025974026,29.5974025974026,22
2274,tour-de-romandie/2014/stage-2,50,166500,1834,4,847,2014,Spring,10.025974025974026,29.5974025974026,22
2275,tour-de-romandie/2014/stage-3,50,180200,3768,4,847,2014,Spring,10.025974025974026,29.5974025974026,22
2276,tour-de-romandie/2015/stage-2,50,166100,2603,4,883,2015,Spring,10.025974025974026,29.5974025974026,22
2277,tour-de-romandie/2015/stage-3,50,173200,2337,4,883,2015,Spring,10.025974025974026,29.5974025974026,22
2278,tour-de-romandie/2015/stage-4,50,169800,2216,4,883,2015,Spring,10.025974025974026,29.5974025974026,22
2279,tour-de-romandie/2018/stage-4,50,149200,3684,4,566,2018,Spring,10.025974025974026,29.5974025974026,22
2280,tour-de-romandie/2019/stage-1,50,168400,3094,4,570,2019,Spring,10.025974025974026,29.5974025974026,22
2281,tour-de-romandie/2019/stage-2,50,174400,1936,4,570,2019,Spring,10.025974025974026,29.5974025974026,22
2284,tour-de-suisse/2012/stage-1,50,218300,3542,4,917,2012,Summer,262.3485714285714,28.68,21
2285,tour-de-suisse/2012/stage-4,50,192700,2499,4,917,2012,Summer,262.3485714285714,28.68,21
2286,tour-de-suisse/2012/stage-8,50,215800,4434,4,917,2012,Summer,262.3485714285714,28.68,21
2287,tour-de-suisse/2013/stage-7,50,206000,3513,4,960,2013,Summer,262.3485714285714,28.68,21
2288,tour-de-suisse/2014/stage-2,50,181800,4008,4,944,2014,Summer,262.3485714285714,28.68,21
2289,tour-de-suisse/2014/stage-6,50,183500,2896,4,944,2014,Summer,262.3485714285714,28.68,21
2290,tour-de-suisse/2017/stage-5,50,222000,3399,4,855,2017,Summer,262.3485714285714,28.68,21
2291,tour-de-suisse/2017/stage-6,50,166700,4195,4,855,2017,Summer,262.3485714285714,28.68,21
2292,tour-de-suisse/2019/stage-5,50,177000,2705,4,802,2019,Summer,262.3485714285714,28.68,21
2293,tour-de-suisse/2019/stage-9,50,101500,3071,4,802,2019,Summer,262.3485714285714,28.68,21
2294,tour-de-suisse/2021/stage-6,50,130100,2719,4,670,2021,Summer,262.3485714285714,28.68,21
2296,tour-de-suisse/2021/stage-8,50,159500,3489,4,670,2021,Summer,262.3485714285714,28.68,21
2297,tour-de-suisse/2023/stage-4,50,152500,2795,4,855,2023,Summer,262.3485714285714,28.68,21
2298,tour-de-suisse/2023/stage-5,50,211000,4654,4,855,2023,Summer,262.3485714285714,28.68,21
2303,volta-a-catalunya/2013/stage-1,50,159300,2101,4,811,2013,Spring,710.5916230366493,28.75916230366492,20
2304,volta-a-catalunya/2013/stage-5,50,156500,1344,4,811,2013,Spring,710.5916230366493,28.75916230366492,20
2305,volta-a-catalunya/2013/stage-6,50,178700,2312,4,811,2013,Spring,710.5916230366493,28.75916230366492,20
2306,volta-a-catalunya/2017/stage-1,50,178900,2923,4,883,2017,Spring,710.5916230366493,28.75916230366492,20
2307,volta-a-catalunya/2017/stage-4,50,134000,2217,4,883,2017,Spring,710.5916230366493,28.75916230366492,20
2308,volta-a-catalunya/2017/stage-6,50,189700,3163,4,883,2017,Spring,710.5916230366493,28.75916230366492,20
2309,volta-a-catalunya/2018/stage-3,50,153200,2782,4,659,2018,Spring,710.5916230366493,28.75916230366492,20
2310,volta-a-catalunya/2018/stage-5,50,212900,3681,4,659,2018,Spring,710.5916230366493,28.75916230366492,20
2311,volta-a-catalunya/2018/stage-6,50,117000,1469,4,659,2018,Spring,710.5916230366493,28.75916230366492,20
2312,volta-a-catalunya/2019/stage-1,50,163700,3015,4,918,2019,Spring,710.5916230366493,28.75916230366492,20
2313,volta-a-catalunya/2019/stage-4,50,150300,3500,4,918,2019,Spring,710.5916230366493,28.75916230366492,20
2314,volta-a-catalunya/2019/stage-5,50,188100,2705,4,918,2019,Spring,710.5916230366493,28.75916230366492,20
2315,volta-a-catalunya/2021/stage-1,50,178400,2819,4,772,2021,Spring,710.5916230366493,28.75916230366492,20
2316,volta-a-catalunya/2021/stage-5,50,201100,2952,4,772,2021,Spring,710.5916230366493,28.75916230366492,20
2331,vuelta-a-espana/1988/stage-13,80,178200,4000,4,828,1988,Spring,1435.268456375839,28.14093959731544,23
2333,vuelta-a-espana/1988/stage-21,80,202000,2500,4,828,1988,Spring,1435.268456375839,28.14093959731544,23
2334,vuelta-a-espana/1988/stage-8,80,176700,4000,4,828,1988,Spring,1435.268456375839,28.14093959731544,23
2338,vuelta-a-espana/1989/stage-21,80,188500,4695,4,803,1989,Spring,1435.268456375839,28.14093959731544,23
2343,vuelta-a-espana/1990/stage-18,80,178000,4000,4,807,1990,Spring,1435.268456375839,28.14093959731544,23
2344,vuelta-a-espana/1990/stage-21,80,188000,4695,4,807,1990,Spring,1435.268456375839,28.14093959731544,23
2347,vuelta-a-espana/1992/stage-16,80,162000,1891,4,1033,1992,Spring,324.4294117647059,29.01764705882353,22
