_url,stage,race,date,points,length,climb_total,profile,startlist_quality,year
giro-d-italia/2012/stage-1,stage-1,giro-d-italia,2012-05-05,80,8700,77,1,886,2012
giro-d-italia/2012/stage-10,stage-10,giro-d-italia,2012-05-15,80,186000,2424,3,886,2012
giro-d-italia/2012/stage-11,stage-11,giro-d-italia,2012-05-16,80,255000,2167,2,886,2012
giro-d-italia/2012/stage-12,stage-12,giro-d-italia,2012-05-17,80,155000,2665,2,886,2012
giro-d-italia/2012/stage-13,stage-13,giro-d-italia,2012-05-18,80,121000,1740,1,886,2012
giro-d-italia/2012/stage-14,stage-14,giro-d-italia,2012-05-19,80,206000,3452,5,886,2012
giro-d-italia/2012/stage-15,stage-15,giro-d-italia,2012-05-20,80,169000,4075,5,886,2012
giro-d-italia/2012/stage-16,stage-16,giro-d-italia,2012-05-22,80,173000,2579,2,886,2012
giro-d-italia/2012/stage-17,stage-17,giro-d-italia,2012-05-23,80,186000,5317,4,886,2012
giro-d-italia/2012/stage-18,stage-18,giro-d-italia,2012-05-24,80,149000,1009,1,886,2012
giro-d-italia/2012/stage-19,stage-19,giro-d-italia,2012-05-25,80,198000,5807,5,886,2012
giro-d-italia/2012/stage-2,stage-2,giro-d-italia,2012-05-06,80,206000,671,1,886,2012
giro-d-italia/2012/stage-20,stage-20,giro-d-italia,2012-05-26,80,219000,6068,5,886,2012
giro-d-italia/2012/stage-21,stage-21,giro-d-italia,2012-05-27,80,28200,33,1,886,2012
giro-d-italia/2012/stage-3,stage-3,giro-d-italia,2012-05-07,80,190000,1184,1,886,2012
giro-d-italia/2012/stage-5,stage-5,giro-d-italia,2012-05-10,80,209000,842,1,886,2012
giro-d-italia/2012/stage-6,stage-6,giro-d-italia,2012-05-11,80,210000,3661,2,886,2012
giro-d-italia/2012/stage-7,stage-7,giro-d-italia,2012-05-12,80,205000,3855,3,886,2012
giro-d-italia/2012/stage-8,stage-8,giro-d-italia,2012-05-13,80,229000,4097,2,886,2012
giro-d-italia/2012/stage-9,stage-9,giro-d-italia,2012-05-14,80,166000,1298,1,886,2012
giro-d-italia/2013/stage-1,stage-1,giro-d-italia,2013-05-04,80,130000,1114,1,930,2013
giro-d-italia/2013/stage-10,stage-10,giro-d-italia,2013-05-14,80,167000,3678,5,930,2013
giro-d-italia/2013/stage-11,stage-11,giro-d-italia,2013-05-15,80,182000,2824,3,930,2013
giro-d-italia/2013/stage-12,stage-12,giro-d-italia,2013-05-16,80,134000,1064,1,930,2013
giro-d-italia/2013/stage-13,stage-13,giro-d-italia,2013-05-17,80,254000,1897,1,930,2013
giro-d-italia/2013/stage-14,stage-14,giro-d-italia,2013-05-18,80,181000,2952,5,930,2013
giro-d-italia/2013/stage-15,stage-15,giro-d-italia,2013-05-19,80,149000,4069,5,930,2013
giro-d-italia/2013/stage-16,stage-16,giro-d-italia,2013-05-21,80,238000,2803,2,930,2013
giro-d-italia/2013/stage-17,stage-17,giro-d-italia,2013-05-22,80,214000,887,2,930,2013
giro-d-italia/2013/stage-18,stage-18,giro-d-italia,2013-05-23,80,20600,1086,5,930,2013
giro-d-italia/2013/stage-20,stage-20,giro-d-italia,2013-05-25,80,210000,3663,5,930,2013
giro-d-italia/2013/stage-21,stage-21,giro-d-italia,2013-05-26,80,197000,671,1,930,2013
giro-d-italia/2013/stage-3,stage-3,giro-d-italia,2013-05-06,80,222000,3908,2,930,2013
giro-d-italia/2013/stage-4,stage-4,giro-d-italia,2013-05-07,80,246000,3519,2,930,2013
giro-d-italia/2013/stage-5,stage-5,giro-d-italia,2013-05-08,80,203000,1490,2,930,2013
giro-d-italia/2013/stage-6,stage-6,giro-d-italia,2013-05-09,80,169000,550,1,930,2013
giro-d-italia/2013/stage-7,stage-7,giro-d-italia,2013-05-10,80,177000,3115,2,930,2013
giro-d-italia/2013/stage-8,stage-8,giro-d-italia,2013-05-11,80,54800,887,3,930,2013
giro-d-italia/2013/stage-9,stage-9,giro-d-italia,2013-05-12,80,170000,3032,2,930,2013
giro-d-italia/2014/stage-10,stage-10,giro-d-italia,2014-05-20,80,173000,403,1,892,2014
giro-d-italia/2014/stage-11,stage-11,giro-d-italia,2014-05-21,80,249000,3435,2,892,2014
giro-d-italia/2014/stage-12,stage-12,giro-d-italia,2014-05-22,80,42200,654,1,892,2014
giro-d-italia/2014/stage-13,stage-13,giro-d-italia,2014-05-23,80,157000,780,1,892,2014
giro-d-italia/2014/stage-14,stage-14,giro-d-italia,2014-05-24,80,164000,3691,5,892,2014
giro-d-italia/2014/stage-15,stage-15,giro-d-italia,2014-05-25,80,225000,2344,5,892,2014
giro-d-italia/2014/stage-16,stage-16,giro-d-italia,2014-05-27,80,139000,4545,5,892,2014
giro-d-italia/2014/stage-17,stage-17,giro-d-italia,2014-05-28,80,208000,1823,1,892,2014
giro-d-italia/2014/stage-18,stage-18,giro-d-italia,2014-05-29,80,171000,4295,5,892,2014
giro-d-italia/2014/stage-19,stage-19,giro-d-italia,2014-05-30,80,26800,1679,5,892,2014
giro-d-italia/2014/stage-2,stage-2,giro-d-italia,2014-05-10,80,219000,1349,1,892,2014
giro-d-italia/2014/stage-20,stage-20,giro-d-italia,2014-05-31,80,167000,4150,5,892,2014
giro-d-italia/2014/stage-21,stage-21,giro-d-italia,2014-06-01,80,172000,1092,1,892,2014
giro-d-italia/2014/stage-3,stage-3,giro-d-italia,2014-05-11,80,187000,1243,1,892,2014
giro-d-italia/2014/stage-4,stage-4,giro-d-italia,2014-05-13,80,112000,309,1,892,2014
giro-d-italia/2014/stage-5,stage-5,giro-d-italia,2014-05-14,80,203000,2413,3,892,2014
giro-d-italia/2014/stage-6,stage-6,giro-d-italia,2014-05-15,80,257000,1997,3,892,2014
giro-d-italia/2014/stage-7,stage-7,giro-d-italia,2014-05-16,80,211000,2645,2,892,2014
giro-d-italia/2014/stage-8,stage-8,giro-d-italia,2014-05-17,80,179000,3515,5,892,2014
giro-d-italia/2014/stage-9,stage-9,giro-d-italia,2014-05-18,80,172000,2409,5,892,2014
giro-d-italia/2015/stage-10,stage-10,giro-d-italia,2015-05-19,80,200000,841,1,861,2015
giro-d-italia/2015/stage-11,stage-11,giro-d-italia,2015-05-20,80,153000,2949,2,861,2015
giro-d-italia/2015/stage-12,stage-12,giro-d-italia,2015-05-21,80,190000,1288,3,861,2015
giro-d-italia/2015/stage-13,stage-13,giro-d-italia,2015-05-22,80,147000,131,1,861,2015
giro-d-italia/2015/stage-14,stage-14,giro-d-italia,2015-05-23,80,59400,593,3,861,2015
giro-d-italia/2015/stage-15,stage-15,giro-d-italia,2015-05-24,80,165000,4634,5,861,2015
giro-d-italia/2015/stage-16,stage-16,giro-d-italia,2015-05-26,80,177000,4951,5,861,2015
giro-d-italia/2015/stage-17,stage-17,giro-d-italia,2015-05-27,80,134000,1857,2,861,2015
giro-d-italia/2015/stage-18,stage-18,giro-d-italia,2015-05-28,80,170000,2195,4,861,2015
giro-d-italia/2015/stage-19,stage-19,giro-d-italia,2015-05-29,80,236000,5113,5,861,2015
giro-d-italia/2015/stage-2,stage-2,giro-d-italia,2015-05-10,80,177000,1868,2,861,2015
giro-d-italia/2015/stage-20,stage-20,giro-d-italia,2015-05-30,80,196000,3355,5,861,2015
giro-d-italia/2015/stage-21,stage-21,giro-d-italia,2015-05-31,80,185000,142,1,861,2015
giro-d-italia/2015/stage-3,stage-3,giro-d-italia,2015-05-11,80,136000,2797,4,861,2015
giro-d-italia/2015/stage-4,stage-4,giro-d-italia,2015-05-12,80,150000,3050,2,861,2015
giro-d-italia/2015/stage-5,stage-5,giro-d-italia,2015-05-13,80,152000,3066,5,861,2015
giro-d-italia/2015/stage-6,stage-6,giro-d-italia,2015-05-14,80,183000,1625,2,861,2015
giro-d-italia/2015/stage-7,stage-7,giro-d-italia,2015-05-15,80,264000,2873,3,861,2015
giro-d-italia/2015/stage-8,stage-8,giro-d-italia,2015-05-16,80,186000,3842,5,861,2015
giro-d-italia/2015/stage-9,stage-9,giro-d-italia,2015-05-17,80,224000,4264,4,861,2015
giro-d-italia/2016/stage-1,stage-1,giro-d-italia,2016-05-06,80,9800,37,1,933,2016
giro-d-italia/2016/stage-10,stage-10,giro-d-italia,2016-05-17,80,219000,4618,5,933,2016
giro-d-italia/2016/stage-11,stage-11,giro-d-italia,2016-05-18,80,227000,777,2,933,2016
giro-d-italia/2016/stage-12,stage-12,giro-d-italia,2016-05-19,80,182000,122,1,933,2016
giro-d-italia/2016/stage-13,stage-13,giro-d-italia,2016-05-20,80,170000,3669,4,933,2016
giro-d-italia/2016/stage-14,stage-14,giro-d-italia,2016-05-21,80,210000,6001,4,933,2016
giro-d-italia/2016/stage-15,stage-15,giro-d-italia,2016-05-22,80,10800,785,5,933,2016
giro-d-italia/2016/stage-16,stage-16,giro-d-italia,2016-05-24,80,132000,2737,4,933,2016
giro-d-italia/2016/stage-17,stage-17,giro-d-italia,2016-05-25,80,196000,1567,2,933,2016
giro-d-italia/2016/stage-18,stage-18,giro-d-italia,2016-05-26,80,244000,1637,2,933,2016
giro-d-italia/2016/stage-19,stage-19,giro-d-italia,2016-05-27,80,162000,3905,5,933,2016
giro-d-italia/2016/stage-2,stage-2,giro-d-italia,2016-05-07,80,190000,732,1,933,2016
giro-d-italia/2016/stage-20,stage-20,giro-d-italia,2016-05-28,80,134000,4500,5,933,2016
giro-d-italia/2016/stage-21,stage-21,giro-d-italia,2016-05-29,80,163000,879,1,933,2016
giro-d-italia/2016/stage-3,stage-3,giro-d-italia,2016-05-08,80,190000,691,1,933,2016
giro-d-italia/2016/stage-4,stage-4,giro-d-italia,2016-05-10,80,200000,2418,2,933,2016
giro-d-italia/2016/stage-5,stage-5,giro-d-italia,2016-05-11,80,233000,3459,3,933,2016
giro-d-italia/2016/stage-6,stage-6,giro-d-italia,2016-05-12,80,157000,3749,5,933,2016
giro-d-italia/2016/stage-7,stage-7,giro-d-italia,2016-05-13,80,211000,2301,2,933,2016
giro-d-italia/2016/stage-8,stage-8,giro-d-italia,2016-05-14,80,186000,1985,3,933,2016
giro-d-italia/2016/stage-9,stage-9,giro-d-italia,2016-05-15,80,40500,561,2,933,2016
giro-d-italia/2017/stage-1,stage-1,giro-d-italia,2017-05-05,80,206000,2176,2,881,2017
giro-d-italia/2017/stage-10,stage-10,giro-d-italia,2017-05-16,80,39800,505,2,881,2017
giro-d-italia/2017/stage-11,stage-11,giro-d-italia,2017-05-17,80,161000,3912,4,881,2017
giro-d-italia/2017/stage-12,stage-12,giro-d-italia,2017-05-18,80,229000,2407,2,881,2017
giro-d-italia/2017/stage-13,stage-13,giro-d-italia,2017-05-19,80,167000,399,1,881,2017
giro-d-italia/2017/stage-14,stage-14,giro-d-italia,2017-05-20,80,131000,1106,5,881,2017
giro-d-italia/2017/stage-15,stage-15,giro-d-italia,2017-05-21,80,199000,2255,2,881,2017
giro-d-italia/2017/stage-16,stage-16,giro-d-italia,2017-05-23,80,222000,5845,4,881,2017
giro-d-italia/2017/stage-17,stage-17,giro-d-italia,2017-05-24,80,219000,4576,4,881,2017
giro-d-italia/2017/stage-18,stage-18,giro-d-italia,2017-05-25,80,137000,3961,5,881,2017
giro-d-italia/2017/stage-19,stage-19,giro-d-italia,2017-05-26,80,191000,3551,5,881,2017
giro-d-italia/2017/stage-2,stage-2,giro-d-italia,2017-05-06,80,221000,3518,2,881,2017
giro-d-italia/2017/stage-20,stage-20,giro-d-italia,2017-05-27,80,190000,3721,4,881,2017
giro-d-italia/2017/stage-21,stage-21,giro-d-italia,2017-05-28,80,29300,25,1,881,2017
giro-d-italia/2017/stage-3,stage-3,giro-d-italia,2017-05-07,80,148000,1441,1,881,2017
giro-d-italia/2017/stage-4,stage-4,giro-d-italia,2017-05-09,80,181000,4170,5,881,2017
giro-d-italia/2017/stage-5,stage-5,giro-d-italia,2017-05-10,80,159000,1780,2,881,2017
giro-d-italia/2017/stage-6,stage-6,giro-d-italia,2017-05-11,80,217000,2247,2,881,2017
giro-d-italia/2017/stage-7,stage-7,giro-d-italia,2017-05-12,80,224000,1340,2,881,2017
giro-d-italia/2017/stage-8,stage-8,giro-d-italia,2017-05-13,80,189000,2127,2,881,2017
giro-d-italia/2017/stage-9,stage-9,giro-d-italia,2017-05-14,80,152000,2921,5,881,2017
giro-d-italia/2018/stage-1,stage-1,giro-d-italia,2018-05-04,80,9700,155,3,838,2018
giro-d-italia/2018/stage-10,stage-10,giro-d-italia,2018-05-15,80,244000,4133,2,838,2018
giro-d-italia/2018/stage-11,stage-11,giro-d-italia,2018-05-16,80,156000,2027,3,838,2018
giro-d-italia/2018/stage-12,stage-12,giro-d-italia,2018-05-17,80,214000,874,2,838,2018
giro-d-italia/2018/stage-13,stage-13,giro-d-italia,2018-05-18,80,180000,429,1,838,2018
giro-d-italia/2018/stage-14,stage-14,giro-d-italia,2018-05-19,80,186000,4477,5,838,2018
giro-d-italia/2018/stage-15,stage-15,giro-d-italia,2018-05-20,80,176000,4112,4,838,2018
giro-d-italia/2018/stage-16,stage-16,giro-d-italia,2018-05-22,80,34200,223,1,838,2018
giro-d-italia/2018/stage-17,stage-17,giro-d-italia,2018-05-23,80,155000,2040,2,838,2018
giro-d-italia/2018/stage-18,stage-18,giro-d-italia,2018-05-24,80,196000,2314,5,838,2018
giro-d-italia/2018/stage-19,stage-19,giro-d-italia,2018-05-25,80,184000,5216,5,838,2018
giro-d-italia/2018/stage-2,stage-2,giro-d-italia,2018-05-05,80,167000,988,2,838,2018
giro-d-italia/2018/stage-20,stage-20,giro-d-italia,2018-05-26,80,214000,4254,5,838,2018
giro-d-italia/2018/stage-21,stage-21,giro-d-italia,2018-05-27,80,115000,897,1,838,2018
giro-d-italia/2018/stage-3,stage-3,giro-d-italia,2018-05-06,80,229000,1771,2,838,2018
giro-d-italia/2018/stage-4,stage-4,giro-d-italia,2018-05-08,80,202000,3428,3,838,2018
giro-d-italia/2018/stage-5,stage-5,giro-d-italia,2018-05-09,80,153000,2237,3,838,2018
giro-d-italia/2018/stage-6,stage-6,giro-d-italia,2018-05-10,80,164000,3307,5,838,2018
giro-d-italia/2018/stage-7,stage-7,giro-d-italia,2018-05-11,80,159000,1023,1,838,2018
giro-d-italia/2018/stage-8,stage-8,giro-d-italia,2018-05-12,80,209000,3248,5,838,2018
giro-d-italia/2018/stage-9,stage-9,giro-d-italia,2018-05-13,80,225000,4034,5,838,2018
giro-d-italia/2019/stage-1,stage-1,giro-d-italia,2019-05-11,80,8000,291,3,896,2019
giro-d-italia/2019/stage-10,stage-10,giro-d-italia,2019-05-21,80,145000,160,1,896,2019
giro-d-italia/2019/stage-11,stage-11,giro-d-italia,2019-05-22,80,221000,476,1,896,2019
giro-d-italia/2019/stage-12,stage-12,giro-d-italia,2019-05-23,80,158000,1918,4,896,2019
giro-d-italia/2019/stage-13,stage-13,giro-d-italia,2019-05-24,80,196000,5187,5,896,2019
giro-d-italia/2019/stage-14,stage-14,giro-d-italia,2019-05-25,80,131000,4187,4,896,2019
giro-d-italia/2019/stage-15,stage-15,giro-d-italia,2019-05-26,80,232000,3122,3,896,2019
giro-d-italia/2019/stage-16,stage-16,giro-d-italia,2019-05-28,80,194000,5207,4,896,2019
giro-d-italia/2019/stage-17,stage-17,giro-d-italia,2019-05-29,80,181000,3482,5,896,2019
giro-d-italia/2019/stage-18,stage-18,giro-d-italia,2019-05-30,80,222000,1478,2,896,2019
giro-d-italia/2019/stage-19,stage-19,giro-d-italia,2019-05-31,80,151000,3169,5,896,2019
giro-d-italia/2019/stage-2,stage-2,giro-d-italia,2019-05-12,80,205000,2242,2,896,2019
giro-d-italia/2019/stage-20,stage-20,giro-d-italia,2019-06-01,80,194000,5754,5,896,2019
giro-d-italia/2019/stage-21,stage-21,giro-d-italia,2019-06-02,80,17000,297,2,896,2019
giro-d-italia/2019/stage-3,stage-3,giro-d-italia,2019-05-13,80,220000,1790,2,896,2019
giro-d-italia/2019/stage-4,stage-4,giro-d-italia,2019-05-14,80,235000,2995,3,896,2019
giro-d-italia/2019/stage-5,stage-5,giro-d-italia,2019-05-15,80,140000,2056,2,896,2019
giro-d-italia/2019/stage-6,stage-6,giro-d-italia,2019-05-16,80,238000,2881,2,896,2019
giro-d-italia/2019/stage-7,stage-7,giro-d-italia,2019-05-17,80,185000,2626,2,896,2019
giro-d-italia/2019/stage-8,stage-8,giro-d-italia,2019-05-18,80,239000,1998,2,896,2019
giro-d-italia/2019/stage-9,stage-9,giro-d-italia,2019-05-19,80,34800,723,3,896,2019
giro-d-italia/2020/stage-1,stage-1,giro-d-italia,2020-10-03,80,15100,74,1,765,2020
giro-d-italia/2020/stage-10,stage-10,giro-d-italia,2020-10-13,80,177000,2057,2,765,2020
giro-d-italia/2020/stage-11,stage-11,giro-d-italia,2020-10-14,80,182000,1197,2,765,2020
giro-d-italia/2020/stage-12,stage-12,giro-d-italia,2020-10-15,80,204000,3815,2,765,2020
giro-d-italia/2020/stage-13,stage-13,giro-d-italia,2020-10-16,80,192000,827,1,765,2020
giro-d-italia/2020/stage-14,stage-14,giro-d-italia,2020-10-17,80,34100,716,1,765,2020
giro-d-italia/2020/stage-15,stage-15,giro-d-italia,2020-10-18,80,185000,4515,5,765,2020
giro-d-italia/2020/stage-16,stage-16,giro-d-italia,2020-10-20,80,229000,4056,3,765,2020
giro-d-italia/2020/stage-17,stage-17,giro-d-italia,2020-10-21,80,203000,5650,5,765,2020
giro-d-italia/2020/stage-18,stage-18,giro-d-italia,2020-10-22,80,207000,5848,4,765,2020
giro-d-italia/2020/stage-19,stage-19,giro-d-italia,2020-10-23,80,124000,406,1,765,2020
giro-d-italia/2020/stage-2,stage-2,giro-d-italia,2020-10-04,80,149000,2359,3,765,2020
giro-d-italia/2020/stage-20,stage-20,giro-d-italia,2020-10-24,80,190000,3716,5,765,2020
giro-d-italia/2020/stage-21,stage-21,giro-d-italia,2020-10-25,80,15700,3,1,765,2020
giro-d-italia/2020/stage-3,stage-3,giro-d-italia,2020-10-05,80,150000,3516,5,765,2020
giro-d-italia/2020/stage-4,stage-4,giro-d-italia,2020-10-06,80,140000,1791,4,765,2020
giro-d-italia/2020/stage-5,stage-5,giro-d-italia,2020-10-07,80,225000,4705,4,765,2020
giro-d-italia/2020/stage-6,stage-6,giro-d-italia,2020-10-08,80,188000,2821,2,765,2020
giro-d-italia/2020/stage-7,stage-7,giro-d-italia,2020-10-09,80,143000,450,1,765,2020
giro-d-italia/2020/stage-8,stage-8,giro-d-italia,2020-10-10,80,200000,2197,2,765,2020
giro-d-italia/2020/stage-9,stage-9,giro-d-italia,2020-10-11,80,208000,4544,5,765,2020
giro-d-italia/2021/stage-1,stage-1,giro-d-italia,2021-05-08,80,8600,48,1,885,2021
giro-d-italia/2021/stage-10,stage-10,giro-d-italia,2021-05-17,80,139000,1460,2,885,2021
giro-d-italia/2021/stage-11,stage-11,giro-d-italia,2021-05-19,80,162000,2364,2,885,2021
giro-d-italia/2021/stage-12,stage-12,giro-d-italia,2021-05-20,80,212000,4433,4,885,2021
giro-d-italia/2021/stage-13,stage-13,giro-d-italia,2021-05-21,80,198000,199,1,885,2021
giro-d-italia/2021/stage-14,stage-14,giro-d-italia,2021-05-22,80,205000,3580,5,885,2021
giro-d-italia/2021/stage-15,stage-15,giro-d-italia,2021-05-23,80,147000,1682,2,885,2021
giro-d-italia/2021/stage-16,stage-16,giro-d-italia,2021-05-24,80,153000,3942,4,885,2021
giro-d-italia/2021/stage-17,stage-17,giro-d-italia,2021-05-26,80,193000,3703,5,885,2021
giro-d-italia/2021/stage-18,stage-18,giro-d-italia,2021-05-27,80,231000,1398,2,885,2021
giro-d-italia/2021/stage-19,stage-19,giro-d-italia,2021-05-28,80,166000,2811,5,885,2021
giro-d-italia/2021/stage-2,stage-2,giro-d-italia,2021-05-09,80,179000,707,1,885,2021
giro-d-italia/2021/stage-20,stage-20,giro-d-italia,2021-05-29,80,164000,3867,5,885,2021
giro-d-italia/2021/stage-21,stage-21,giro-d-italia,2021-05-30,80,30300,24,1,885,2021
giro-d-italia/2021/stage-3,stage-3,giro-d-italia,2021-05-10,80,190000,1870,2,885,2021
giro-d-italia/2021/stage-4,stage-4,giro-d-italia,2021-05-11,80,187000,3138,2,885,2021
giro-d-italia/2021/stage-5,stage-5,giro-d-italia,2021-05-12,80,177000,363,1,885,2021
giro-d-italia/2021/stage-6,stage-6,giro-d-italia,2021-05-13,80,160000,3595,5,885,2021
giro-d-italia/2021/stage-7,stage-7,giro-d-italia,2021-05-14,80,181000,1725,3,885,2021
giro-d-italia/2021/stage-8,stage-8,giro-d-italia,2021-05-15,80,170000,3085,3,885,2021
giro-d-italia/2021/stage-9,stage-9,giro-d-italia,2021-05-16,80,158000,3503,3,885,2021
giro-d-italia/2022/stage-1,stage-1,giro-d-italia,2022-05-06,80,195000,1390,3,817,2022
giro-d-italia/2022/stage-10,stage-10,giro-d-italia,2022-05-17,80,196000,1764,2,817,2022
giro-d-italia/2022/stage-11,stage-11,giro-d-italia,2022-05-18,80,203000,369,1,817,2022
giro-d-italia/2022/stage-12,stage-12,giro-d-italia,2022-05-19,80,204000,2867,2,817,2022
giro-d-italia/2022/stage-13,stage-13,giro-d-italia,2022-05-20,80,150000,1817,2,817,2022
giro-d-italia/2022/stage-14,stage-14,giro-d-italia,2022-05-21,80,147000,3167,2,817,2022
giro-d-italia/2022/stage-15,stage-15,giro-d-italia,2022-05-22,80,177000,4019,5,817,2022
giro-d-italia/2022/stage-16,stage-16,giro-d-italia,2022-05-24,80,202000,5268,4,817,2022
giro-d-italia/2022/stage-17,stage-17,giro-d-italia,2022-05-25,80,168000,3950,4,817,2022
giro-d-italia/2022/stage-18,stage-18,giro-d-italia,2022-05-26,80,156000,1219,2,817,2022
giro-d-italia/2022/stage-19,stage-19,giro-d-italia,2022-05-27,80,178000,3489,5,817,2022
giro-d-italia/2022/stage-2,stage-2,giro-d-italia,2022-05-07,80,9200,81,1,817,2022
giro-d-italia/2022/stage-20,stage-20,giro-d-italia,2022-05-28,80,168000,4718,5,817,2022
giro-d-italia/2022/stage-21,stage-21,giro-d-italia,2022-05-29,80,17400,317,2,817,2022
giro-d-italia/2022/stage-3,stage-3,giro-d-italia,2022-05-08,80,201000,1150,1,817,2022
giro-d-italia/2022/stage-4,stage-4,giro-d-italia,2022-05-10,80,172000,3626,5,817,2022
giro-d-italia/2022/stage-5,stage-5,giro-d-italia,2022-05-11,80,174000,1968,2,817,2022
giro-d-italia/2022/stage-6,stage-6,giro-d-italia,2022-05-12,80,192000,1498,2,817,2022
giro-d-italia/2022/stage-7,stage-7,giro-d-italia,2022-05-13,80,196000,4730,4,817,2022
giro-d-italia/2022/stage-8,stage-8,giro-d-italia,2022-05-14,80,153000,2243,2,817,2022
giro-d-italia/2022/stage-9,stage-9,giro-d-italia,2022-05-15,80,191000,5080,5,817,2022
giro-d-italia/2023/stage-1,stage-1,giro-d-italia,2023-05-06,80,19600,171,1,835,2023
giro-d-italia/2023/stage-10,stage-10,giro-d-italia,2023-05-16,80,196000,3020,2,835,2023
giro-d-italia/2023/stage-11,stage-11,giro-d-italia,2023-05-17,80,219000,2430,2,835,2023
giro-d-italia/2023/stage-12,stage-12,giro-d-italia,2023-05-18,80,185000,2348,2,835,2023
giro-d-italia/2023/stage-13,stage-13,giro-d-italia,2023-05-19,80,74600,2456,5,835,2023
giro-d-italia/2023/stage-14,stage-14,giro-d-italia,2023-05-20,80,194000,2336,2,835,2023
giro-d-italia/2023/stage-15,stage-15,giro-d-italia,2023-05-21,80,195000,4040,4,835,2023
giro-d-italia/2023/stage-16,stage-16,giro-d-italia,2023-05-23,80,203000,5852,5,835,2023
giro-d-italia/2023/stage-17,stage-17,giro-d-italia,2023-05-24,80,197000,523,1,835,2023
giro-d-italia/2023/stage-18,stage-18,giro-d-italia,2023-05-25,80,161000,4153,5,835,2023
giro-d-italia/2023/stage-19,stage-19,giro-d-italia,2023-05-26,80,183000,5423,5,835,2023
giro-d-italia/2023/stage-2,stage-2,giro-d-italia,2023-05-07,80,202000,1831,2,835,2023
giro-d-italia/2023/stage-20,stage-20,giro-d-italia,2023-05-27,80,18600,1070,5,835,2023
giro-d-italia/2023/stage-21,stage-21,giro-d-italia,2023-05-28,80,126000,692,1,835,2023
giro-d-italia/2023/stage-3,stage-3,giro-d-italia,2023-05-08,80,213000,1777,2,835,2023
giro-d-italia/2023/stage-4,stage-4,giro-d-italia,2023-05-09,80,175000,3667,4,835,2023
giro-d-italia/2023/stage-5,stage-5,giro-d-italia,2023-05-10,80,171000,2529,2,835,2023
giro-d-italia/2023/stage-6,stage-6,giro-d-italia,2023-05-11,80,162000,2581,2,835,2023
