_url,name,birth_year,height,nationality,avg_pos,num_races,BMI,continent
javier-castellar,Javier  Castellar,1961.0,,Spain,43.18700787401575,508,,Europe
florent-brard,Florent  Brard,1976.0,187.0,France,29.119266055045873,327,21.161600274528865,Europe
julian-mertens,Julian  Mertens,1997.0,180.0,Belgium,47.915151515151514,495,20.679012345679013,Europe
dimitri-champion,Dimitri  Champion,1983.0,180.0,France,57.75480769230769,208,21.604938271604937,Europe
raul-garcia-pierna,Raúl  García Pierna,2001.0,175.0,Spain,116.07608695652173,92,21.877551020408163,Europe
bakhtiyar-kozhatayev,Bakhtiyar  Kozhatayev,1992.0,172.0,Kazakhstan,69.46969696969697,396,20.9572742022715,Asia
sergiy-matveyev,Sergiy  Matveyev,1975.0,183.0,Ukraine,70.168458781362,279,23.291229956104985,Europe
dylan-van-baarle,Dylan van Baarle,1992.0,189.0,Netherlands,29.126903553299492,394,21.83589485176787,Europe
johannes-draaijer,Johannes  Draaijer,1963.0,,Netherlands,26.225978647686834,562,,Europe
cipriano-chemello,Cipriano  Chemello,1945.0,,Italy,48.829508196721314,305,,Europe
jose-luis-diaz,Jose Luis  Diaz,1965.0,,Spain,77.28593996840442,633,,Europe
jose-de-cauwer,José De Cauwer,1949.0,173.0,Belgium,62.177700348432055,287,20.91616826489358,Europe
nazzareno-berto,Nazzareno  Berto,1957.0,,Italy,56.91189427312775,227,,Europe
jerome-pineau,Jérôme  Pineau,1980.0,176.0,France,68.5925925925926,405,20.983987603305785,Europe
igor-boev,Igor  Boev,1989.0,186.0,Russia,94.25581395348837,129,21.389756041160826,Europe
colin-stussi,Colin  Stüssi,1993.0,187.0,Switzerland,41.356076759061835,469,19.445794846864363,Europe
niki-terpstra,Niki  Terpstra,1984.0,190.0,Netherlands,39.858,500,20.775623268698062,Europe
winner-anacona,Winner  Anacona,1988.0,179.0,Colombia,82.18652849740933,193,20.286507911738084,South America
piero-ghibaudo,Piero  Ghibaudo,1958.0,,Italy,42.024752475247524,606,,Europe
maarten-neyens,Maarten  Neyens,1985.0,190.0,Belgium,46.85141509433962,424,20.498614958448755,Europe
mark-padun,Mark  Padun,1996.0,183.0,Ukraine,70.98110236220472,635,20.00656932126967,Europe
massimo-gimondi,Massimo  Gimondi,1971.0,,Italy,81.41843971631205,282,,Europe
magnus-sheffield,Magnus  Sheffield,2002.0,183.0,United States,41.97278911564626,147,21.798202394816204,North America
axel-domont,Axel  Domont,1990.0,179.0,France,58.80709534368071,451,20.286507911738084,Europe
rudolf-wentzel,Rudolf  Wentzel,1976.0,,South Africa,74.52785923753666,341,,Africa
aristide-ratti,Aristide  Ratti,1982.0,,Italy,41.80365296803653,438,,Europe
jiri-polnicky,Jiří  Polnický,1989.0,183.0,Czech Republic,86.85560344827586,464,20.305174833527424,Europe
simone-bruscoli,Simone  Bruscoli,1966.0,,Italy,71.66315789473684,285,,Europe
alexandre-moos,Alexandre  Moos,1972.0,174.0,Switzerland,35.88782816229117,419,21.13885585942661,Europe
renan-ferraro,Renan  Ferraro,1962.0,,Brazil,63.66019417475728,412,,South America
patrick-jonker,Patrick  Jonker,1969.0,184.0,Australia,96.18819188191883,271,20.380434782608695,Oceania
andre-greipel,André  Greipel,1982.0,184.0,Germany,90.92,75,23.629489603024574,Europe
jean-christophe-peraud,Jean-Christophe  Peraud,1977.0,172.0,France,79.40707964601769,339,20.9572742022715,Europe
ricardo-garcia-ambroa,Ricardo  García,1988.0,183.0,Spain,41.17619047619048,210,20.305174833527424,Europe
reynel-montoya,Reynel  Montoya,1959.0,,Colombia,86.01960784313725,102,,South America
gleb-syritsa,Gleb  Syritsa,2000.0,190.0,Russia,59.48011363636363,352,23.545706371191137,Europe
jose-manuel-garcia-rodrigues,José Manuel  García,1951.0,,Spain,51.54838709677419,248,,Europe
cesare-benedetti,Cesare  Benedetti,1987.0,170.0,Poland,44.68244575936884,507,21.79930795847751,Europe
javier-duch,Javier  Duch,1964.0,,Spain,82.12841530054645,366,,Europe
georg-steinhauser,Georg  Steinhauser,2001.0,189.0,Germany,45.142857142857146,175,18.19657904313989,Europe
arvid-de-kleijn,Arvid de Kleijn,1994.0,171.0,Netherlands,68.06198347107438,484,23.25501863821347,Europe
elio-aggiano,Elio  Aggiano,1972.0,175.0,Italy,50.423772609819125,387,20.571428571428573,Europe
guy-leleu,Guy  Leleu,1950.0,,France,39.1986301369863,292,,Europe
martin-muller,Martin  Müller,1974.0,188.0,Germany,76.27027027027027,296,22.351742870076958,Europe
hans-de-clercq,Hans De Clercq,1969.0,187.0,Belgium,90.34924623115577,398,22.877405702193368,Europe
ronny-poelvoorde,Ronny  Poelvoorde,1969.0,,Belgium,43.93698175787728,603,,Europe
carlo-bomans,Carlo  Bomans,1963.0,177.0,Belgium,80.80062305295951,321,23.620287912158062,Europe
alex-rasmussen,Alex  Rasmussen,1984.0,186.0,Denmark,96.05232558139535,172,25.4364666435426,Europe
rudy-pevenage,Rudy  Pevenage,1954.0,,Belgium,57.959537572254334,173,,Europe
giovanni-visconti,Giovanni  Visconti,1983.0,175.0,Italy,73.46413502109705,237,20.571428571428573,Europe
manuel-pascual,Manuel  Pascual,1969.0,,Spain,60.98251748251748,286,,Europe
michel-coulon,Michel  Coulon,1947.0,,Belgium,82.21690590111643,627,,Europe
franck-perque,Franck  Perque,1974.0,186.0,France,72.04583333333333,240,22.54595907041276,Europe
dean-woods,Dean  Woods,1966.0,,Australia,43.89396709323583,547,,Oceania
marco-marcato,Marco  Marcato,1984.0,174.0,Italy,49.033557046979865,298,22.12973972783723,Europe
mattia-bais,Mattia  Bais,1996.0,175.0,Italy,82.36817102137768,421,21.551020408163264,Europe
david-blanco,David  Blanco,1975.0,,Spain,58.43016759776536,179,,Europe
christian-heule,Christian  Heule,1975.0,,Switzerland,57.072874493927124,247,,Europe
benoit-poilvet,Benoît  Poilvet,1976.0,183.0,France,83.53448275862068,174,21.20099137030069,Europe
tomasz-kiendys,Tomasz  Kiendyś,1977.0,185.0,Poland,63.414538310412574,509,22.79035792549306,Europe
patrick-versluys,Patrick  Versluys,1958.0,,Belgium,85.1,210,,Europe
henri-abadie,Henri  Abadie,1963.0,,France,60.765957446808514,235,,Europe
dominique-cornu,Dominique  Cornu,1985.0,197.0,Belgium,83.13541666666667,96,20.098430776366307,Europe
mathieu-hermans,Mathieu  Hermans,1963.0,172.0,Netherlands,48.03663003663004,273,21.22769064359113,Europe
matteo-montaguti,Matteo  Montaguti,1984.0,181.0,Italy,42.17433414043583,413,19.840664204389366,Europe
jimmy-janssens,Jimmy  Janssens,1989.0,183.0,Belgium,74.02262443438914,221,22.096807907073963,Europe
bert-hiemstra,Bert  Hiemstra,1973.0,,Netherlands,87.8733850129199,387,,Europe
joeri-calleeuw,Joeri  Calleeuw,1985.0,183.0,Belgium,72.72894736842105,380,21.20099137030069,Europe
marc-goos,Marc  Goos,1990.0,178.0,Netherlands,57.68146214099217,383,20.515086478979924,Europe
leon-heinschke,Leon  Heinschke,1999.0,180.0,Germany,86.6896551724138,203,21.604938271604937,Europe
stephen-bassett,Stephen  Bassett,1995.0,191.0,United States,71.28846153846153,104,21.490638962747735,North America
luciano-rossignoli,Luciano  Rossignoli,1951.0,,Italy,56.57971014492754,276,,Europe
jean-francois-anti,Jean-francois  Anti,1971.0,,France,64.45161290322581,341,,Europe
pierre-luc-perichon,Pierre-Luc  Périchon,1987.0,182.0,France,65.27124183006536,306,20.830817534114235,Europe
donato-giuliani,Donato  Giuliani,1946.0,,Italy,68.15094339622641,159,,Europe
claudio-vandelli,Claudio  Vandelli,1961.0,,Italy,65.32662192393737,447,,Europe
jose-ruiz-sanchez,José  Ruiz,1980.0,,Spain,37.34254143646409,362,,Europe
raivis-belohvosciks,Raivis  Belohvoščiks,1976.0,182.0,Latvia,85.19634703196347,219,21.132713440405748,Europe
eddy-fine,Eddy  Finé,1997.0,180.0,France,77.11555555555556,225,21.604938271604937,Europe
alexander-gottfried,Alexander  Gottfried,1985.0,168.0,Germany,69.35272727272728,550,21.258503401360546,Europe
jonathan-bogli,Jonathan  Bögli,2000.0,,Switzerland,94.09836065573771,183,,Europe
milan-jurco,Milan  Jurčo,1957.0,,Slovakia,57.65631929046563,451,,Europe
alexander-kamp,Alexander  Kamp,1993.0,186.0,Denmark,65.48249027237354,257,21.389756041160826,Europe
joe-dombrowski,Joe  Dombrowski,1991.0,185.0,United States,58.04123711340206,485,19.86851716581446,North America
franck-bonnamour,Franck  Bonnamour,1995.0,180.0,France,69.4147465437788,217,21.604938271604937,Europe
oscar-cavagnis,Oscar  Cavagnis,1974.0,,Italy,83.0,145,,Europe
marc-renier,Marc  Renier,1953.0,,Belgium,91.7875,80,,Europe
christopher-lawless,Chris  Lawless,1995.0,178.0,Great Britain,62.488,250,22.724403484408533,Europe
cassio-freitas,Cássio  Freitas,1965.0,,Brazil,63.77777777777778,171,,South America
miguel-angel-martinez-torres,Miguel Ángel  Martínez,1967.0,,Spain,57.93251533742331,163,,Europe
eduard-gritsun,Eduard  Gritsun,1976.0,,Russia,60.22790697674419,430,,Europe
victor-gonzalo,Victor  Gonzalo,1967.0,,Spain,87.75392670157068,382,,Europe
andre-romero,André  Romero,1950.0,,France,76.95663265306122,392,,Europe
william-tackaert,William  Tackaert,1956.0,,Belgium,49.27807486631016,187,,Europe
marcin-bialoblocki,Marcin  Białobłocki,1983.0,193.0,Poland,81.98360655737704,61,21.20862305028323,Europe
philip-deignan,Philip  Deignan,1983.0,180.0,Ireland,61.831288343558285,326,20.061728395061728,Europe
oscar-pozzi,Oscar  Pozzi,1971.0,,Italy,53.993299832495815,597,,Europe
stive-vermaut,Stive  Vermaut,1975.0,,Belgium,68.2905982905983,117,,Europe
john-vos,John  Vos,1963.0,,Netherlands,91.48554913294798,173,,Europe
daniele-bennati,Daniele  Bennati,1980.0,183.0,Italy,64.87390029325513,341,21.20099137030069,Europe
matteo-sobrero,Matteo  Sobrero,1997.0,177.0,Italy,111.26548672566372,113,20.109164033323754,Europe
maxime-farazijn,Maxime  Farazijn,1994.0,183.0,Belgium,83.5702479338843,121,21.947505150945084,Europe
rene-van-den-broek,René Van Den Broek,1958.0,,Netherlands,49.464530892448515,437,,Europe
pablo-lastras,Pablo  Lastras,1976.0,183.0,Spain,69.35,380,20.305174833527424,Europe
raymond-delisle,Raymond  Delisle,1943.0,,France,93.85016286644951,307,,Europe
wilfried-david,Wilfried  David,1946.0,,Belgium,71.6470588235294,85,,Europe
jose-luis-moran,José Luis  Morán,1965.0,,Spain,81.35398230088495,226,,Europe
asier-etxeberria,Asier  Etxeberria,1998.0,,Spain,74.27570093457943,428,,Europe
peter-pieters,Peter  Pieters,1962.0,191.0,Netherlands,81.38781163434903,361,22.47745401715962,Europe
denis-leproux,Denis  Leproux,1964.0,,France,77.3191011235955,445,,Europe
gery-verlinden,Gery  Verlinden,1954.0,,Belgium,48.34842519685039,508,,Europe
peter-hilse,Peter  Hilse,1962.0,,Germany,81.50380228136882,526,,Europe
roy-goldstein,Roy  Goldstein,1993.0,174.0,Israel,84.45864661654136,266,20.808561236623067,Asia
thierry-lauder,Thierry  Lauder,,,France,84.79563492063492,504,,Europe
frankie-andreu,Frankie  Andreu,1966.0,188.0,United States,79.33210332103322,271,21.785875961973744,North America
francesco-bianchi,Francesco  Bianchi,1958.0,,Italy,49.10215053763441,372,,Europe
bjorn-selander,Bjorn  Selander,1988.0,180.0,United States,105.11176470588235,340,22.22222222222222,North America
andrei-sitnov,Andrei  Sitnov,1965.0,,Russia,65.39759036144578,166,,Europe
carlos-pereira,Carlos Manuel De Jesus Pereira,1966.0,,Portugal,74.97068403908794,307,,Europe
michel-balbuena,Michel  Balbuena,1954.0,,France,83.78776978417267,278,,Europe
luca-ascani,Luca  Ascani,1983.0,187.0,Italy,95.08237986270022,437,21.447567845806283,Europe
roberto-heras,Roberto  Heras,1974.0,172.0,Spain,86.82178217821782,202,19.94321254732288,Europe
patrick-hendrikx,Patrick  Hendrikx,1964.0,,Belgium,82.28413284132841,271,,Europe
nigel-ellsay,Nigel  Ellsay,1994.0,183.0,Canada,79.82943143812709,598,21.021828062946042,North America
willy-teirlinck,Willy  Teirlinck,1948.0,,Belgium,74.61572052401746,229,,Europe
arman-kamyshev,Arman  Kamyshev,1991.0,182.0,Kazakhstan,88.07418397626112,337,20.227025721531216,Asia
michele-coppolillo,Michele  Coppolillo,1967.0,,Italy,86.9390243902439,246,,Europe
tom-dumoulin,Tom  Dumoulin,1990.0,185.0,Netherlands,95.85401459854015,137,20.16070124178232,Europe
armando-lora,Armando  Lora,1951.0,,Italy,83.21100917431193,218,,Europe
harry-tanfield,Harry  Tanfield,1994.0,190.0,Great Britain,103.05454545454545,110,22.022160664819946,Europe
jan-sommer,Jan  Sommer,2000.0,185.0,Switzerland,87.41204819277108,415,21.212563915266614,Europe
angel-edo,Ángel  Edo,1970.0,172.0,Spain,103.76543209876543,162,21.63331530557058,Europe
gregor-gazvoda,Gregor  Gazvoda,1981.0,187.0,Slovenia,96.79411764705883,136,20.58966513197403,Europe
johnny-van-cadsand,Johnny Van Cadsand,1972.0,,Netherlands,21.28095238095238,210,,Europe
luigi-botteon,Luigi  Botteon,1964.0,,Italy,52.904458598726116,157,,Europe
willem-wauters,Willem  Wauters,1989.0,180.0,Belgium,44.36842105263158,190,20.37037037037037,Europe
pierre-rolland,Pierre  Rolland,1986.0,184.0,France,46.12738853503185,157,20.6758034026465,Europe
thomas-voeckler,Thomas  Voeckler,1979.0,174.0,France,54.411764705882355,102,23.450918219051392,Europe
frank-mccormack,Frank  McCormack,1969.0,,United States,27.52777777777778,144,,North America
andrea-chiurato,Andrea  Chiurato,1965.0,,Italy,36.92805755395683,139,,Europe
manuel-guijarro,Manuel  Guijarro,1963.0,,Spain,38.38509316770186,161,,Europe
manuel-cunha-tavares,Manuel  Cunha,1962.0,,Portugal,32.4792899408284,169,,Europe
lieuwe-westra,Lieuwe  Westra,1982.0,185.0,Netherlands,56.576470588235296,85,21.62162162162162,Europe
georges-pintens,Georges  Pintens,1946.0,,Belgium,56.39837398373984,246,,Europe
martin-van-steen,Martin van Steen,1969.0,,Netherlands,16.09220985691574,629,,Europe
yuri-metlushenko,Yuri  Metlushenko,1976.0,178.0,Ukraine,32.0337552742616,237,25.88057063502083,Europe
jacques-cadiou,Jacques  Cadiou,1943.0,,France,45.717791411042946,163,,Europe
kurt-van-de-wouwer,Kurt Van de Wouwer,1971.0,178.0,Belgium,12.01388888888889,144,20.830703194041156,Europe
fabrizio-settembrini,Fabrizio  Settembrini,1967.0,,Italy,41.01219512195122,82,,Europe
mauro-consonni,Mauro  Consonni,1968.0,,Italy,48.34931506849315,146,,Europe
juan-pedro-lopez,Juan Pedro  López,1997.0,170.0,Spain,49.09219858156028,141,20.761245674740486,Europe
evert-verbist,Evert  Verbist,1984.0,179.0,Belgium,29.395209580838323,334,22.783308885490467,Europe
joris-nieuwenhuis,Joris  Nieuwenhuis,1996.0,185.0,Netherlands,36.08353808353808,407,20.74506939371804,Europe
eddy-schurer,Eddy  Schurer,1964.0,,Netherlands,57.375,104,,Europe
manuel-oliveira,Manuel  Oliveira,1957.0,,Portugal,48.15129151291513,271,,Europe
jesus-aranzabal,Jesús  Aranzabal,1939.0,,Spain,17.169811320754718,265,,Europe
keegan-swirbul,Keegan  Swirbul,1995.0,188.0,United States,33.248275862068965,145,18.390674513354462,North America
mario-van-vlimmeren,Mario Van Vlimmeren,1958.0,,Netherlands,52.92134831460674,89,,Europe
finn-fisher-black,Finn  Fisher-Black,2001.0,189.0,New Zealand,45.51977401129943,177,20.43615800229557,Oceania
tyler-farrar,Tyler  Farrar,1984.0,183.0,United States,49.53757225433526,346,21.798202394816204,North America
laurent-mangel,Laurent  Mangel,1981.0,195.0,France,47.547008547008545,117,21.827744904667984,Europe
francisco-perez-rodriguez,Francisco  Pérez Rodriguez,1945.0,,Spain,28.933333333333334,435,,Europe
denis-galimzyanov,Denis  Galimzyanov,1987.0,182.0,Russia,56.17669172932331,266,22.6421929718633,Europe
josef-fuchs,Josef  Fuchs,1948.0,,Switzerland,52.426791277258566,321,,Europe
johan-vansummeren,Johan  Vansummeren,1981.0,197.0,Belgium,46.55128205128205,78,20.3561029658069,Europe
dimitri-tcherkachine,Dimitri  Tcherkachine,1970.0,,Russia,56.770731707317076,205,,Europe
tim-klinger,Tim  Klinger,1984.0,,Germany,37.63855421686747,83,,Europe
thomas-fleischer,Thomas  Fleischer,1971.0,,Germany,47.203125,64,,Europe
omar-pedretti,Omar  Pedretti,1963.0,,Switzerland,45.1021897810219,137,,Europe
alexander-wetterhall,Alexander  Wetterhall,1986.0,185.0,Sweden,36.455414012738856,314,20.45288531775018,Europe
jean-michel-tessier,Jean-Michel  Tessier,1977.0,185.0,France,54.7247191011236,178,20.45288531775018,Europe
gert-vanderaerden,Gert  Vanderaerden,1973.0,,Belgium,37.344339622641506,212,,Europe
santo-anza,Santo  Anzà,1980.0,171.0,Italy,27.436781609195403,87,19.835162956123252,Europe
raymond-meijs,Raymond  Meijs,1968.0,,Netherlands,49.983783783783785,185,,Europe
marlon-gaillard,Marlon  Gaillard,1996.0,177.0,France,40.865546218487395,119,20.428357113217785,Europe
pedro-costa,Pedro Miguel Fernandes  Costa,1977.0,,Portugal,26.441176470588236,102,,Europe
fons-de-wolf,Fons de Wolf,1956.0,184.0,Belgium,48.696969696969695,132,22.152646502835537,Europe
franklin-raul-chacon,Franklin Raul  Chacon,1979.0,,Venezuela,55.9125,80,,South America
stephan-gottschling,Stephan  Gottschling,1968.0,,Germany,39.484848484848484,231,,Europe
carlo-finco,Carlo  Finco,1968.0,,Italy,36.25136612021858,183,,Europe
jean-marie-michel,Jean-Marie  Michel,1955.0,,France,60.23571428571429,140,,Europe
rudy-delehouzee,Rudy  Delehouzee,1960.0,,Belgium,46.5875,80,,Europe
robert-bouloux,Robert  Bouloux,1947.0,,France,53.00952380952381,105,,Europe
neilson-powless,Neilson  Powless,1996.0,183.0,United States,53.13953488372093,301,20.00656932126967,North America
david-mccann,David  McCann,1973.0,186.0,Ireland,54.19553072625698,179,21.10070528384784,Europe
kaden-groves,Kaden  Groves,1998.0,176.0,Australia,32.59504132231405,121,24.535123966942148,Oceania
jurgen-van-loocke,Jurgen van Loocke,1980.0,,Belgium,46.4030612244898,196,,Europe
pavel-kochetkov,Pavel  Kochetkov,1986.0,184.0,Russia,28.57547169811321,106,20.6758034026465,Europe
enrico-galleschi,Enrico  Galleschi,1963.0,,Italy,46.29545454545455,44,,Europe
alain-nogues,Alain  Nogues,1948.0,,France,37.701492537313435,134,,Europe
marcello-osler,Marcello  Osler,1945.0,,Italy,52.544642857142854,112,,Europe
ignacio-rodriguez,Ignacio  Rodriguez,1971.0,,Spain,38.8942731277533,227,,Europe
ryszard-szurkowski,Ryszard  Szurkowski,1946.0,180.0,Poland,71.83389830508474,295,23.76543209876543,Europe
jan-goessens,Jan  Goessens,1962.0,,Belgium,75.33333333333333,39,,Europe
jean-philippe-vandenbrande,Jean-Philippe  Vandenbrande,1955.0,,Belgium,43.28735632183908,87,,Europe
claudio-brandini,Claudio  Brandini,1965.0,,Italy,78.9875,80,,Europe
domenico-cavallo,Domenico  Cavallo,1961.0,,Italy,53.64238410596027,151,,Europe
patrick-devos,Patrick  Devos,1956.0,,Belgium,39.183673469387756,98,,Europe
stephane-auge,Stéphane  Augé,1974.0,174.0,France,63.56296296296296,135,21.469150482230148,Europe
enrico-zaina,Enrico  Zaina,1967.0,,Italy,39.11666666666667,180,,Europe
kelland-brien,Kelland  O'Brien,1998.0,195.0,Australia,59.018957345971565,211,20.77580539119001,Oceania
christophe-manin,Christophe  Manin,1966.0,,France,44.18181818181818,154,,Europe
rasmus-guldhammer,Rasmus  Guldhammer,1989.0,183.0,Denmark,59.53694581280788,406,19.70796380901191,Europe
alex-baudin,Alex  Baudin,2001.0,183.0,France,41.174311926605505,109,19.70796380901191,Europe
gino-de-backer,Gino De Backer,1963.0,,Belgium,44.62068965517241,203,,Europe
philip-vereecke,Philip  Vereecke,1975.0,,Belgium,49.25,180,,Europe
jacob-moe-rasmussen,Jacob Moe Rasmussen,1975.0,,Denmark,55.1578947368421,95,,Europe
hans-hindelang,Hans  Hindelang,1951.0,,Germany,72.43589743589743,78,,Europe
stijn-neirynck,Stijn  Neirynck,1985.0,186.0,Belgium,76.25925925925925,27,22.54595907041276,Europe
antonio-pedrero,Antonio  Pedrero,1991.0,177.0,Spain,66.15254237288136,59,19.15158479364167,Europe
clement-berthet,Clément  Berthet,1997.0,184.0,France,64.50434782608696,230,20.085066162570886,Europe
hugo-sabido,Hugo  Sabido,1979.0,185.0,Portugal,94.28571428571429,217,20.45288531775018,Europe
gianluca-mirenda,Gianluca  Mirenda,1983.0,,Italy,117.16666666666667,6,,Europe
jose-urea,José  Urea,1967.0,,Spain,56.07142857142857,28,,Europe
carlos-alberto-contreras,Carlos Alberto  Contreras,1973.0,,Colombia,69.36538461538461,104,,South America
filipe-cardoso,Filipe  Cardoso,1984.0,178.0,Portugal,79.18987341772151,79,22.093170054286073,Europe
philippe-gaumont,Philippe  Gaumont,1973.0,186.0,France,70.5589519650655,229,22.25690831309978,Europe
patrick-robeet,Patrick  Robeet,1964.0,,Belgium,61.236363636363635,55,,Europe
pietro-caucchioli,Pietro  Caucchioli,1975.0,175.0,Italy,50.31958762886598,97,22.20408163265306,Europe
